meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.5292721584638236,-0.9163807505266399,-0.5227075294868788,-0.7351410008244902,0.06376641096075275,0.36812564974394757,-0.5661279354093698,-0.5462911317310335,-0.48261222567230044,-0.5454021248483968,0.2690174695247365,-0.381642231668766,-0.4919319323184512,-0.5816877863614035,-0.07155429786822509,-0.0024888409037706616,-0.5241883854517482,-0.5199599458911257,-0.09785712688087733,-0.2669806018386649,-0.31070239618863094,-0.10466717854522045,0.36708193616990575,-0.2758399376669596,0.18251684590141015,-0.5476337590925496,-0.3381599038194595,-0.4437882072616459,-0.07254877244563626,-0.706784766206731,0.04834139383831372,-0.8690268619218082,0.13633176482049983,-0.5449395156631268,-0.058030144667270016,-0.6066328408601543,blues
-0.7995635108333956,-0.7134912582237318,-0.6028593541267887,-0.3661371947800903,-0.17107732317778357,-0.03230274935078992,-0.3452027701293465,-0.30899960416225025,-0.45986650056709366,-0.008102113302364211,0.17015939917222767,-0.15382774751955486,0.15600448523486415,-0.6018316903007505,0.04517272559009877,-0.230036869299038,0.18601005307025362,-0.1867740329550447,0.12108208714348861,0.08996934063296913,0.07148236089761126,-0.07194202183395948,0.28135523817043806,0.15676047441297003,0.44527963004218335,-0.07327451564373177,-0.1550963059731704,0.15125906657877453,0.03411724334410349,-0.6381397240260329,-0.13084164510305132,-0.7528124250590268,0.06355053348972634,-0.5260173594825704,-0.32023386571594636,-0.5874455108942496,blues
-0.6233745757507863,-0.6932452416623928,-0.5401125142069721,-0.5988184015688048,0.13711253515372412,-0.03769296942542821,-0.39556796166541686,-0.7325742147248917,-0.4253698504484068,-0.49112264409497797,0.1370037479530526,-0.45173174059564813,-0.03064257595489836,-0.07638141890664296,0.6789704450468826,0.11215767461912085,-0.029203484969938964,-0.17870095930703944,0.11626813958829496,-0.45676840851644096,0.39065687991930786,-0.06876021989118741,0.009385705434928986,-0.28400729387969004,-0.21436246273459192,-0.1800751307900652,-0.05211409962369179,-0.2581744996241877,-0.055566475411197414,-0.5263692104958884,0.041115625606202244,-0.5413115015505929,0.5666250392971237,-0.29675397640179235,0.07874751466882904,-0.8180521404882479,blues
-0.7764113288024761,-0.7460054760635083,-0.6381842112088228,-0.6587609262664933,-0.03305806844600134,-0.010392876847684862,-0.27490547633567464,-0.6153279901033406,-0.5090889934241922,-0.37520541888832526,0.18132383255187245,-0.5672337484967007,0.2744253943699847,-0.24856784722627623,0.3716874524906618,-0.5520800428478478,0.13325002230092198,-0.7514965475946034,0.26365659622467075,-0.43413304864455093,0.10739462719411152,-0.6090520993476033,0.244452487959611,-0.2883855801922999,-0.3774996214254013,-0.445973794190059,0.1541065365767572,-0.06198109223390014,-0.10328935054371274,-0.6288231063878585,-0.017583969231141874,-0.7965656882837995,0.09003292986270212,-0.6398685711109187,0.3349100792964151,-0.37823310324988135,blues
-0.8765050992888379,-0.9339154262951099,-0.810470082633649,-0.8997039121575292,0.07471896731954875,-0.35723531028746947,-0.4973036479991302,-0.7332265190180041,-0.7283900117137385,-0.6915466253320988,0.2395993337671367,-0.6500741378216779,0.28707112398545237,-0.08202205979264288,0.18385621003603814,-0.6682592421686994,0.5355726199522273,-0.6223142920101086,0.0008704402017082336,-0.5062279110138225,0.5011397776094245,-0.31811313595139046,0.004650468426344399,-0.03435093834397862,0.008051619720149616,-0.6720563782548347,-0.0926549970385031,-0.5877514937741288,0.2632363630977161,-0.8234851552430463,-0.0894106614471406,-0.8442937476993109,0.518925000030239,-0.5821746451045002,0.2122789210870073,-0.4998626036303595,blues
-0.6228102931779896,-0.5207692307418308,-0.5064031449422581,-0.5620156259997842,0.03342407695627525,-0.10013363883182191,-0.2745064299555555,-0.6647719392382114,-0.38442754525903466,-0.64204619378266,0.05383123216047703,-0.31294495390723276,0.031292081709692735,-0.18686173883064083,0.44123443285016417,-0.03552096385961234,0.16313094678379841,-0.25115122397139145,0.28703460066856645,-0.34072348929164975,0.25160967179828725,-0.46760718666390255,0.29277334168090885,-0.22785310850115703,-0.4464761449533894,-0.4782069954569408,0.220384082647319,-0.20590819854512032,0.14998279358726013,-0.6236275637032572,0.19139889134693255,-0.861214433552087,0.2857003992774716,-0.5558668328966557,0.27321642223445985,-0.5634627824675089,blues
-0.7225389396466595,-0.800721294168618,-0.608738888996753,-0.7417771779589409,-0.0571280940298422,-0.09318132471422724,-0.3337632410127467,-0.5610083700839076,-0.48918183564819107,-0.46498548511039484,0.22526923622999373,-0.47226924629670763,0.06548422428560188,0.05846152656543069,0.22777537344869125,-0.2934482625252367,0.1858922633313771,-0.6647826063402965,0.2609732655250399,-0.16299335900616096,0.0054371309220396236,-0.5575398589485924,0.20113965348209334,0.012717479949739374,-0.22275614496336826,-0.36556056512376367,0.4348348376141806,-0.3088668557442096,0.2934126700893855,-0.6155926222069809,0.24596850698169248,-0.7111651061546859,0.15866049231282817,-0.4022834784050926,0.3675210676363391,-0.4831359078999503,blues
-0.7574746695212726,-0.8069137253399277,-0.7047280714247217,-0.5864237946761912,0.15435987276257368,-0.11844834722526931,-0.5360074786922824,-0.5960861253060479,-0.5726530688135656,-0.40632376289892613,0.24422004100400474,-0.2548942202172635,0.10718346422192843,-0.17326855542699082,0.7018900887279692,-0.15048131247833108,0.4431568866648852,-0.3074737142884084,0.04852882558627758,-0.09068417263444029,0.33005828425538997,-0.02014166186949118,0.1150107532818477,-0.19549982145193967,-0.07788443996565969,-0.16908910348609063,-0.07226450880364682,-0.05761015574709294,0.33180586384623056,-0.6600585754958072,-0.20226748973628617,-0.6170560737744208,0.43146479335073407,-0.4795151634086121,0.11586940917271707,-0.5284645882638284,blues
-0.6179641016704424,-0.46797599371276544,-0.460109898587721,-0.5222973013980772,0.14693242199906598,0.0857500859989222,-0.13740779616078092,-0.5548756198732461,-0.2874204364452212,-0.34080708700733775,-0.04223985841479294,-0.2711077725962444,0.21478684197210557,-0.18912190061689704,0.48005400268046006,-0.4167679578561806,0.20615915582230382,-0.7682976905108948,0.4442987826111624,-0.39652120475388397,0.11718921954025371,-0.7710579040550284,0.3338613445394992,-0.15222477897743358,-0.3398270563603757,-0.256022534280711,0.4130038576528834,-0.35544337765756095,0.022180560785781095,-0.7563311744391641,0.07982909559673232,-0.8507784084931694,0.022927000431154865,-0.3827549140059583,0.27023977739135424,-0.4364126462670668,blues
-0.7970408358020695,-0.6558815484335528,-0.7909851826123762,-0.6115843680585118,0.06414831823202105,-0.2780027424024334,-0.577072327827679,-0.7792654845557858,-0.7333853943935196,-0.4922079177875843,0.3034121914780359,-0.4586027080132813,0.2135771636672608,-0.10341092703665367,0.49958929476115965,-0.41952578034790466,0.48066473238347174,-0.542423199284525,0.14307844335996917,-0.7245925354421834,0.2095380169690802,-0.20773328175237737,-0.10653131483132233,0.3840370238202575,-0.1997159291681847,-0.39392127391475285,0.03435339908275181,-0.47462860731342404,0.00010537950319425282,-0.6027987016664218,-0.0675071852584388,-0.8020756183607678,0.267923941880612,-0.4867651855144115,0.26084992349092545,-0.24321928081794075,blues
-0.7147219663588007,-0.8274098157805665,-0.5775003693035341,-0.7647247228030509,-0.1924787246460311,8.50453765803838e-05,-0.2596097314774448,-0.6252977875253638,-0.42467570297925616,-0.5033087912806683,0.1977771934633228,-0.6634345385570458,0.12416479372510657,-0.20522610566325838,0.2711159827490063,-0.7216575468836692,0.09183083309543312,-0.6573545853050535,0.18528838315334745,-0.5698626720524281,-0.12067761750750866,-0.30294431141331546,0.24724622194717621,-0.417103947508624,-0.41450666499781397,-0.6538512823510196,0.14722886315295536,-0.2271546854236819,0.03421140537715203,-0.6680060023557022,0.2140950086756837,-0.621652096430943,0.11588485687050062,-0.4774217329910241,0.36724490386244957,-0.4776150522782634,blues
-0.749043624021841,-0.597599133125934,-0.7304145371963835,-0.5157693416872721,0.1934126597407202,-0.08600215736241901,-0.5012049941554897,-0.6792946179880434,-0.6749406565891328,-0.34945309796579804,0.2258707560290314,-0.19143631411889284,0.24932132842072563,0.10426853635415867,0.4620117709778486,-0.4546673828745783,0.32214003686293685,-0.31245548528368017,0.32547508023397453,-0.3545086763541594,0.3807913515578323,-0.26984802155393317,0.08574285572856377,0.0005108938277202935,-0.2954523755293228,-0.2861481269994066,0.26313544707051884,-0.19063859595188504,0.33468958060252074,-0.6614232233369418,0.00879142840050652,-0.793418176171235,0.2571311565631501,-0.49935781309806115,0.2714417160618629,-0.4865908394555619,blues
-0.956351083339557,-0.8900031602775417,-0.9176490467277554,-0.7580716785382445,-0.11146071134942392,-0.2863526533098426,-0.6074903914102205,-0.6877569337732024,-0.871037316624212,-0.5295979353641509,0.435798878202035,-0.44307185673912564,0.39223568694598077,0.02166252363358634,0.29256081547229273,-0.511305022953931,0.4317527393540009,-0.5761809526857529,0.40352638524418605,-0.3756332718052693,0.4328224262511302,-0.6839443406646196,0.19499991683153395,-0.2621723948672958,-0.03984914180907295,-0.3566378955700611,0.3308260497465374,-0.5520072957977669,0.32793632201732703,-0.8457351363535768,0.01506014843250568,-0.8145816297052317,0.27973779815369754,-0.7136708886963857,0.2854092833621464,-0.5874231616620079,blues
-0.8390632909291575,-0.9324642654251036,-0.8010016126663353,-0.8342100005371254,0.0341264626450819,-0.32049803422659173,-0.5799477833142326,-0.7360213361629414,-0.6605247011137347,-0.6138467287504348,0.4129574256382409,-0.6830012313098315,0.09557126562842114,-0.1537212275837767,0.7050494772143184,-0.5047294831649008,0.21294330537730005,-0.8392607190180512,0.18165614670711105,-0.5434607181065205,0.2979522952026987,-0.5712668138635457,-0.08525350825632402,-0.2736643373207013,-0.0343333393087949,-0.4803377151891862,-0.4857371990978734,-0.39276088336828874,-0.0551735044218043,-0.6201435094915049,-0.45816689452317766,-0.7536216366413311,-0.48293128669037355,-0.40080385540917995,0.08893538355186673,-0.7560713339872513,blues
-0.6249678441916238,-0.7077528310931026,-0.6346927940528642,-0.6849314893733722,0.34687723427501327,-0.25444465690670315,-0.6332190116351537,-0.8262926324521357,-0.5325784479606318,-0.5809984689100116,0.3126424534572805,-0.611758915692784,-0.3394027680952325,0.0652060933538432,0.6869521580422865,-0.5041199445166878,0.21007658542921212,-0.27049761469816436,0.057991833946176796,-0.08806321167523046,0.31948536595550064,-0.09976290257107401,0.10648766391202019,0.4400670320482092,0.08775834976614982,-0.17032703051091147,-0.3419179434668105,-0.34930591275293144,0.5407394067353288,-0.7048377390622084,-0.22637131371283198,-0.7258022075164211,0.1748276177162594,-0.5463185421404543,-0.0723109587774672,-0.44738541581098334,blues
-0.7330777465209489,-0.670162681595396,-0.729274787352757,-0.6557977376846955,0.06215850921003474,-0.19672044006510214,-0.6009456712958637,-0.8066690151845403,-0.6277510241774042,-0.5325698765743476,0.3142371171888394,-0.5813556005081961,-0.07258493019463019,0.5287292573708189,0.8969659439867966,-0.09880931638470325,0.41143188267163006,-0.5194830597968284,0.13244347525807704,-0.24257036291091283,0.2195501090389784,-0.36575900139515993,0.15341671088957792,-0.29194296386516116,0.2040504613121708,-0.7224360759777985,-0.10041859696895672,0.271180503148005,-0.0065327202458579925,-0.5388383110306141,-0.130366276259361,-0.7832012333855242,0.05270029382537844,-0.42852964872242494,0.2564260809247573,-0.5884095041706482,blues
-0.8401254698897159,-0.7425318480533505,-0.7377845564759453,-0.6515763806329873,-0.12685726342639825,-0.3571196025830856,-0.4422908022423282,-0.5372784566178315,-0.5840321291114292,-0.3670996081429282,0.13388569636819025,-0.29723624102945156,0.17906679621172758,0.3161697145678959,0.6597559764180178,-0.5631459450930021,0.3812725530993624,-0.6963597068860825,0.32051188448417034,-0.37229783769599445,0.4906368267738365,-0.5746754579361042,0.30435642938335894,-0.21999230594763586,0.4377961662412388,-0.5083241542364298,-0.04761926301088437,-0.3293835079562013,0.23103304217287018,-0.7584781854625695,-0.4176394179497426,-0.8342861031114567,0.277012196925571,-0.6523530397551702,0.10641947975787666,-0.7493188895602678,blues
-0.7398159443019907,-0.8736982905344558,-0.671176763852364,-0.7124013564713381,0.3211693322864968,-0.4064280469118713,-0.5307689005258451,-0.7948963679029527,-0.501899608922274,-0.625397629952669,0.32132066695920525,-0.46281185975483796,-0.059865016446780106,-0.3740327675531947,0.8957708444038993,-0.27050751640886106,-0.07893019828074024,-0.4104041604245362,0.06148971064852904,-0.5711269952698899,0.12655697061873117,-0.35744203472534464,0.02045237207487486,-0.5040742762709289,0.027115991443661724,-0.6282045494776564,-0.67211477949974,-0.18407617298858736,-0.12157282018488819,-0.5949223212957592,-0.12269190685294865,-0.821261753889764,0.301966692533035,-0.5098527666035227,0.08630162812191738,-0.5526169111066593,blues
-0.5978822806973869,-0.7315575014302436,-0.6800111337441161,-0.7914545997887288,0.32555023414599527,-0.18159778932594128,-0.7264562379961724,-0.7911786794717285,-0.6338867919850758,-0.7961709303206945,0.40461922023760244,-0.6632287101625471,-0.36381659907362945,-0.08015828508638778,0.14654279403407466,-0.5507610941167751,0.3880682154904461,-0.6408894511971861,0.05999909260007169,-0.4628037508943249,0.2835775574772122,0.0032001851734735354,0.14810521442233388,-0.08623170737487795,-0.06672029376177124,-0.45469196810092505,-0.43203007926123016,0.01369641876366856,0.22503033840303083,-0.7084134091730419,-0.19185350253335876,-0.6823701984854703,0.21034680763306002,-0.5579399699116303,-0.27301265506520433,-0.5659699550558563,blues
-0.6800683777705858,-0.2869691128736981,-0.3991839614587419,-0.09515838165622004,0.8540353694050808,0.47812497802316667,0.003920615961210183,-0.43777338571572166,-0.18531878102746213,0.2824202573662047,-0.07202202303104499,-0.20652388876340666,0.3852502089188038,-0.47873333339806756,-0.0798020860545986,-0.44470703418504887,0.08943863743909666,-0.5249717620612903,0.3640784008085497,-0.22673227666546292,-0.6267646710067246,0.9900654246462701,0.33008431879615346,-0.22434128423029875,-0.46307255599135233,-0.25084781968500836,-0.1553885413328974,-0.045320640572941384,-0.898280412161492,-0.417431849238845,-0.4649432294254632,-0.6407317911911617,0.07370861596381934,-0.43568489574148794,0.042406795644274256,-0.16211732621794384,blues
-0.8900644775822151,-0.9377422699038919,-0.7408865061307041,-0.5027087035791479,0.9701858044393608,0.21899561946936408,-0.3925264887828519,-0.20524167849251573,-0.6097899584131293,0.12246103142417386,0.23410987580553533,-0.5459428761378604,0.28745890363767135,-0.768366609516171,0.0432277715743129,-0.524019738572216,-0.007114166367776439,-0.4573780621507949,0.16845547803155675,-0.34498278634660107,-0.5914433201783684,0.5688401696020677,0.46231461448309696,0.34394613906378946,-0.4644864238640596,1.0000000000000002,-0.4283158518667695,-0.2429193407903607,-0.5615989036792509,-0.7852695894052395,-0.3839975660375509,-0.7629278191136353,-0.3578279375912742,-0.3468238397046435,-0.45853614514211644,-0.2933470394193918,blues
-0.7608271718655348,-0.6100457443766918,-0.44991433891593,-0.3108491268704673,0.9414023947305563,0.322978753190335,-0.0010693911029766578,-0.4625007909225064,-0.18239344526461265,0.10591779417443314,-0.08251273135885562,-0.4362384977683197,0.3554034596569622,-0.659284940192418,0.08915226812563892,-0.33255163967100143,0.018586232282885903,-0.3075821146855938,0.389043218603917,-0.5151002428975456,-0.8069004608680383,0.6102567790475568,0.33180189792443576,0.4164860133938044,-0.6634236066396619,-0.2444442691937596,-0.5393127538727275,-0.08713404961045468,-1.0,-0.5938722718518825,-0.5976299655875952,-0.784387163028285,-0.20282915100508836,-0.511607030608531,-0.12074913717689882,-0.37377559487649537,blues
-0.867493174670351,-0.6589975803045243,-0.6874386976298983,-0.36630305673049746,0.8357655097514036,0.3549893039466787,-0.2944948810943335,-0.3898901247695208,-0.6278625835920892,0.003457482292219982,0.11554034336242847,-0.4325222083155974,0.3854674542796534,-0.45059940049661174,-0.1996613952356835,0.05799688010815229,-0.13355012237348718,0.10753553115498882,0.3742347790935784,-0.045427358382656546,0.02677662805895309,-0.13898682037976506,0.43749744482423597,0.29944293734382477,-0.2838225353474986,0.48319274052516414,-0.27409243767330277,0.007806763456729371,-0.3290589858443435,-0.6233257738648926,-0.14468687536325897,-0.6816144565633598,-0.1572925840348171,-0.2405371163137453,-0.059242787635519795,-0.4629535771272004,blues
-0.8003933381463317,-0.611801860312903,-0.6187101695217732,-0.17414273366493516,0.9591401916161586,0.25477958613761365,-0.21674629669761192,-0.25281159264053366,-0.48788030914353353,0.3334170698184993,0.04865039803681781,-0.330103208911531,0.6078327555221312,-0.5640574696769364,0.11149122068048734,-0.4429490590112577,-0.004651975875939053,-0.3324827558731326,0.4110006148134584,-0.40088062135121005,-0.2635149872593321,0.3701484312918659,0.3525119732530213,0.14844296663449197,-0.4617717348239342,-0.36606309646245405,-0.44408013414365005,0.04599563851567945,-0.7244931806769871,-0.4075121566947355,-0.5867162921073007,-0.67170698968968,-0.5841557075478079,-0.34067542836591413,-0.3037099781818787,-0.5284880197833456,blues
-0.8087579974607284,-0.8123241809002082,-0.5094747502864875,-0.3752605423334716,0.8116951662040308,0.31945514612237513,-0.07561269938741666,-0.43369183917839393,-0.30038611952971506,0.14410975447510577,-0.021510659711513558,-0.35142785700924173,0.30850205743732173,-0.4475251557159555,-0.051146188253251734,-0.27213378364983676,-0.00950929369831783,-0.2059774389106548,0.5087314058025224,-0.37272756225511183,-0.3221742788541535,0.540821119950349,0.4501997746635585,-0.18737066290857163,-0.5648964890266468,-0.27239040058349717,0.02683561922807759,0.465241898365248,-0.48459018015472755,-0.5481628157124421,-0.5959869669650899,-0.7971844843104834,-0.4677390598401594,-0.25249129060069575,-0.2402636256366475,-0.45105339561680147,blues
-0.7631340917954974,-0.7825010462034203,-0.44428770742821966,-0.31548673937289873,0.9501907051642449,0.26393581825636137,-0.04232327501784061,-0.29897638822245953,-0.23926395577288984,0.3063955897664843,0.0597711508130383,-0.349132903347916,0.3343019284580396,-0.5958352132604093,-0.12066002793687736,-0.5022074886836331,-0.22380974740148513,-0.44670191994206465,0.4355003674151412,-0.22042546319866685,-0.7836198053421037,0.018260444594387915,0.4385764304174536,-0.07601848399110511,-0.6379638634730804,-0.28693971243635397,-0.3079493602293319,0.16676897367902765,-0.614696726706258,-0.54659405118155,-0.2332248888286449,-0.6826296322796276,-0.5046727592832205,-0.23971156110930436,-0.34864297470610733,-0.5626444109440456,blues
-0.8656011683968565,-0.8153123392752465,-0.6809833542202575,-0.41622771695822347,0.9356834969603329,0.3841887381463738,-0.2725743160244165,-0.4186931995860136,-0.5942088268287997,-0.022877514019398193,0.06900806139476812,-0.33626901795115394,0.3990013804699416,-0.7535663768543441,0.04980441489093679,-0.3365245174104503,0.06919960030854881,-0.5141431784166379,0.3903642219663883,-0.40639616746698004,-0.2839577717048065,0.323446353975235,0.31856265551501123,-0.30077468172356303,-0.553981494624989,-0.23398344628582257,-0.6335336752453409,-0.09120067591129799,-0.7692385904846083,-0.4788827718730987,-0.5520099977014015,-0.6619730810953007,-0.3520952583174928,-0.3037789756839744,-0.2508869349036006,-0.2196611336894274,blues
-0.7783697212610056,-0.7268962564334005,-0.7071286651968325,-0.36722679667431946,0.5816575584291073,0.0047733907016833665,-0.45094090649924046,-0.33647418904512516,-0.6123806159319238,0.11963829840304241,-0.06456579406976115,-0.331652700875237,0.3704957787558787,0.021250030210528736,-0.048784787893822956,-0.4952718905630006,0.21727870202313682,-0.15625353907235162,0.2424607158567137,0.17108949529792516,0.16346422856267911,0.17546805266205956,0.2929149284791273,0.4914915125559993,0.13753031581550143,0.02477933782377617,-0.4388215764822455,-0.21227435630704705,-0.21008833110577851,-0.6152427529505036,-0.42967640892714254,-0.6773459199957872,0.03002536678140294,-0.39801305009963683,-0.32412294440764894,-0.057579090036669056,blues
